title,salary,location,employer,employer_rating,summary,search_city,search_role
Data Scientist - Legaltech,,Liverpool•Remote,Robert Walters,3.6,"Experience working with complex datasets and generalized understanding of data architecture.
An exciting opportunity for an experienced Data Scientist has…",Liverpool,data scientist
Graduate Data Analyst/Scientist,"£21,000 - £26,000 a year",Chester•Remote,Agility Resourcing,,"Ability to investigate data, find trends, forecast performance and provide insightful recommendations.
My client is a SME consultancy organisation who have an…",Liverpool,data scientist
Lecturer In Algorithmic Optimisation/Data Science/Machine Le...,"£42,149 - £53,348 a year",Liverpool,University of Liverpool,4.1,"Machine learning for materials data: Feature engineering and data analytics, data science for solid crystalline materials, novel types of data with symmetries,…",Liverpool,data scientist
Lecturer In Natural Language Processing And Information Retr...,"£42,149 - £53,348 a year",Liverpool,University of Liverpool,4.1,"We seek to appoint up to 2 highly motivated, research-focused individuals as Lecturers in Natural Language Processing (NLP) or Information Retrieval (IR) in the…",Liverpool,data scientist
Postdoctoral Research Associate In Machine Learning Of Agein...,"£35,327 - £40,928 a year",Liverpool,University of Liverpool,4.1,A postdoctoral position is available in the Integrative Genomics of Ageing Group at the University of Liverpool to employ computational biology approaches to…,Liverpool,data scientist
Data Science Manager,,Liverpool,EPAM Systems,3.8,"Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work in an agile environment.",Liverpool,data scientist
Postdoctoral Research Associate In Machine Learning Applied...,"£35,327 - £40,928 a year",Liverpool,University of Liverpool,4.1,This position forms part of an interdisciplinary team working with computer scientists on the Engineering & Physical Sciences Research Council Programme Grant …,Liverpool,data scientist
Senior Data Scientist,,Liverpool,EPAM Systems,3.8,"Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Make your next career move with us!",Liverpool,data scientist
Machine Learning Engineer,,Warrington•Remote,UL,3.6,"Work on data ingest, data enrichment, analytics, machine learning and artificial intelligence.
Experience using statistical computer languages (Python, R, SQL,…",Liverpool,data scientist
Data And Analytics Technology Consultant (Gcp),,Liverpool,EPAM Systems,3.8,"Cloud data platforms, GCP, BI, data warehousing, data lakes.
Are you an avid technologist who enjoys solving complex architectural and consulting challenges and…",Liverpool,data scientist
Senior Data Scientist,,Liverpool,The Very Group,3.9,"We are looking for a senior data scientist who designed and implemented end to end forecasting workflow in the past.
What do we look for?",Liverpool,data scientist
Computational Scientist In Extreme Scale Computing And Ai,"£31,931 - £34,709 a year",Warrington,Science and Technology Facilities Council (STFC),3.9,"Learning and applying HPC, data centric, analytics and AI technologies.
With a diverse portfolio of projects, an ability to have informed discussions with…",Liverpool,data scientist
Graduate Computer/Data Scientist,,Birchwood,Jacobs,3.9,"We're invested in you and your success.
Everything we do - whether Aerospace, Defense, Intelligence, Information Technology, Cybersecurity, Nuclear, Automotive,…",Liverpool,data scientist
,"From £33,000 a year",Chester CH4 9QR•Remote,Firstdot UK Ltd,,"Perform, plan and co-ordinate the following for complex studies: (i) the programming, testing, and documentation of statistical programs for use in creating…",Liverpool,data scientist
,"Up to £78,000 a year",Central and Westminster•Remote,Air Recruitment,,"Effective at managing big data projects.
Strong familiarity with data science and key machine learning techniques.
Job Types: Full-time, Permanent.",Liverpool,data scientist
Commercial Data Analyst,"£27,000 - £35,000 a year",St Helens,Paul Boardman Associates,,"They wish to appoint a Commercial Data Analyst (Excel Guru) to join their growing team.*.
Supporting the Sales teams with quotes and pricing.",Liverpool,data analyst
,"£40,057 - £45,839 a year",St Helens,St Helens & Knowsley Teaching Hospitals,4.0,"Have a thorough understanding of NHS data sources, data definitions and data flows.
This will involve running data quality checks and producing new data quality…",Liverpool,data analyst
Research Analyst (Employee Engagement),"£24,000 - £29,000 a year",Wrexham LL12 0PB,Best Companies,,"Checking and testing data integrity.
Handling and processing of any personal data in a lawful, transparent, and confidential manner.",Liverpool,data analyst
,"£50,000 - £60,000 a year",England,Robert Half,3.9,"Lead processes on ingesting raw data from a variety of data sources, perform required transformations, apply aggregations and any other data modelling processes…",Liverpool,data analyst
,"£40,000 - £55,000 a year",Warrington WA1 1RU•Remote,Optionis,3.4,"Working with external agencies (eg: PPC) to ensure data integrity in all reporting.
Breaking down data into understandable insights which can be actionable…",Liverpool,data analyst
Commercial Business Analyst,,Liverpool L3•Temporarily Remote,Princes,4.0,"Sound understanding and management of associated business data.
Prepare test data and conduct thorough testing of processes.
Job Types: Full-time, Permanent.",Liverpool,data analyst
Data & Distribution Analyst,,Bolton BL1 4QP,Marlborough Fund Managers Ltd,,"Complete general data administrative tasks.
Experience of working in a data team.
Supply data vendors with prompt, accurate information.",Liverpool,data analyst
Data Analyst,"£37,000 - £37,001 a year",Chester,Oscar Technology,3.9,Work Pattern - Hybrid-1-2 Days a Week in Office.,Liverpool,data analyst
Data Analyst - Engineering Assets,,Liverpool,Mott MacDonald,3.9,"You’ll work as part of a highly successful and innovative team, helping to advise our infrastructure-owning clients in the creation and management of their…",Liverpool,data analyst
Senior Data Analyst,"£35,000 - £50,000 a year",St Helens,kdr Recruitment,,The need and want to develop and improve yourself whilst growing alongside a company that has no plans to sit still.,Liverpool,data analyst
Senior Analyst - Oral Product Development,,Wirral,Eurofins UK PSS,,"As part of any recruitment process, the company collects and processes personal data relating to job applicants.
Passionate about quality and customer service.",Liverpool,data analyst
Interim Data Analyst,£14 - £16 an hour,Liverpool,axonmoore,,"Import data into templates using a small cress-section of data.
Manage the supply of data.
Extract, cleanse and map data.
Sort, filter and validate data.",Liverpool,data analyst
,"£35,000 a year",Wrexham+1 location•Remote,Momentum Security Recruitment,,"Collection and analysis of data to support management decisions.
Previous experience as a business analyst with a successful track record of delivering required…",Liverpool,data analyst
