title,salary,location,employer,employer_rating,summary,search_city,search_role
"Human Labels Data Analyst And Process Manager, Ad Platforms",,"Austin, TX",Apple,4.2,"Experience with data products and/or annotation desired.
Knowledge of data privacy and sensitive issues that surround, experience advocating for privacy…",Austin,data analyst
Master Data Analyst,,"Austin, TX",Abbvie,4.0,"Perform data validation to ensure data quality and notify appropriate business partners when quality issues arise.
Strong analytical and problem-solving skills.",Austin,data analyst
,,"Austin, TX",Hyatt Regency Lost Pines Resort and Spa,4.1,"The SBA will use data intelligence to support decisions.
Monitor lost leads to the competition and utilize that data for decisions on future opportunities.",Austin,data analyst
Staff Data Scientist - Marketing Optimization,,"Austin, TX 78744 (Franklin Park area)+10 locations",Wayfair,3.1,"2+ years of experience mentoring and developing data scientists, analysts, or engineers.
Drive the vision for a new area of machine learning work with an…",Austin,data scientist
,,"Austin, TX+1 location",General Motors,4.0,"Healthcare (including a triple tax advantaged health savings account and wellness incentive), dental, vision and life insurance plans to cover you and your…",Austin,data scientist
"Principal, Data Science",,"Austin, TX",Slalom Consulting,3.7,"Lead and take ownership of end-to-end data science workstreams – gathering requirements, creating project roadmaps, leading meetings with stakeholders, and…",Austin,data scientist
"Data Scientist, Operations",,"Austin, TX+1 location",SunPower,3.6,"5 years of experience in consulting, business operations or data analytics.
You will use your analytical capabilities to create Operations dashboards to review,…",Austin,data scientist
Research Engineer - Machine Learning For Autonomous Driving...,,"Austin, TX 78712 (University of Texas area)",Bosch Group,4.1,The Austin office offers an R&D experience that's heavy on the R. We have the flexibility to apply machine learning to automated driving products that are…,Austin,data scientist
"Project Manager, Community Operations",,"Austin, TX",Facebook App,4.1,"Experience working with data visualization tools (e.g. Tableau).
1+ years of experience analyzing large datasets in SQL, Google Sheets or similar tools to…",Austin,data scientist
,,"Austin, TX+3 locations",Accenture,4.0,"Leverage data analysis and visualization to generate actionable insights.
At least 1 year developing & optimizing AI/ML models, in recommendation engine,…",Austin,data scientist
Lead Data Scientist,,"Austin, TX",Deloitte,4.0,"Actively mentor Junior data scientists on good software practices.
Influence machine learning strategy for a client project; explore design options to assess…",Austin,data scientist
Principal Data Scientist-Marketing Algorithms,,"Austin, TX 78744 (Franklin Park area)+1 location",Wayfair,3.1,"Maintain expert knowledge in computer science, machine (and deep) learning, data mining, natural language processing, reinforcement learning, machine perception…",Austin,data scientist
Staff Machine Learning Scientist - Causal Inference,,"Austin, TX 78744 (Franklin Park area)",Wayfair,3.1,Act as a subject matter expert and thought leader on experimentation and causal inference techniques; research industry trends and best practices and bring them…,Austin,data scientist
Senior Data Scientist - Profitability Science,,"Austin, TX 78744 (Franklin Park area)+1 location",Wayfair,3.1,"3+ years of experience in building scalable machine learning solutions.
Track record of defining and delivering research and development agendas in an applied…",Austin,data scientist
"Data Scientist, Presales",,"Austin, TX",Moveworks.ai,,"Expertise in data modeling, ETL (or relevant toolkit), and data warehousing concepts.
You will distill prospective customer ticket data into insights to enable…",Austin,data scientist
Data Scientist – Search (Contract),,"Austin, TX",Getty Images,3.9,"Partner closely with other data scientists, data engineers, machine learning engineers, and search engineers to implement and deploy models in production.",Austin,data scientist
Senior Data Scientist,,"Austin, TX 78701 (Downtown area)+1 location",Atlassian,4.3,"You use multiple tools and methods to find trends and correlations by mining data, and couple that with intuition and light-weight tests to prioritize how to…",Austin,data scientist
"Business Development Executive, Salesforce Data Visualizatio...",,"Austin, TX 73301 (St Edwards area)",IBM,3.9,"Well-being programs to support mental and physical health.
Financial programs that empower you to plan, save, and manage your money (including expert financial…",Austin,data scientist
Applecare Support Business Analyst,,"Austin, TX+2 locations",Apple,4.2,"3+ years of data analytics experience.
Experience working with large volumes of data.
Demonstrated experience with quantitative and financial analysis, and the…",Austin,data analyst
Business Analyst - Sales Support,,"Austin, TX",Visa,3.9,"Minimum of 3-5 years detailed analytics experience with Sales, services, and/or Marketing data.
Generate powerful data visualizations that ‘tell a story’ thru…",Austin,data analyst
"Analyst, It Data Center Operations - United States",,"Austin, TX+1 location",MAGRABBIT,,"Supports software products and tools deployment and data backups within data center.
Assists with data backups as well as specific software products and tools…",Austin,data analyst
,"$5,785 - $9,783 a month","Austin, TX 78701 (Downtown area)",DEPARTMENT OF INFORMATION RESOURCES,4.5,"Five (5) years of experience in Information Technology (IT) business analysis.
Five (5) years of experience in the IT industry managing computer environments,…",Austin,data analyst
,,"Austin, TX 78703 (Downtown area)",Whole Foods Market,3.7,"Apply analytical and modelling techniques to measure competitive data for completeness, accuracy, and integrity, to inform recommendations and changes in data…",Austin,data analyst
Human Resources Data Analyst,,"Austin, TX 78701 (Downtown area)",Cirrus Logic,4.0,"Interpret raw data and create data visualization to drive business decisions.
Experience with data management, including validating and auditing data and…",Austin,data analyst
Data Solutions Analyst,,"Austin, TX",Cloud Imperium Games,,"Audit data events for malformed/unoptimized data.
Audit data storage and collection.
Educate analytics consumers on data visualizer client usage.",Austin,data analyst
"Senior Business Analyst, Experian Consumer Services",,"Austin, TX 78746 (Barton Hills area)",Experian,3.8,"Experian Partner Solutions helps 300+ businesses protect their 60M+ customers by building enterprise-level (1) identity, (2) credit, and (3) data breach…",Austin,data analyst
Associate - Learning Data And Analytics,,"Austin, TX 78701 (Downtown area)",KPMG,3.9,Support data collection and statistical analysis of quantitative data as well as data collection and analysis of qualitative and unstructured data; prepare data…,Austin,data analyst
Business Analyst Iii -- Remote,,"Austin, TX•Remote",Centene Corporation,3.2,"4-6 years of business process or data analysis experience, preferably in healthcare.
Support business initiatives through data analysis, identification of…",Austin,data analyst
,,"Round Rock, TX•Remote",Dell Technologies,4.0,"Must be able to review/analyze data and exercise independent judgment on business matters.
Principle responsibility is managing the Request for Quotation (RFQ)…",Austin,data analyst
Tactical Analyst,,"Austin, TX 78712 (University of Texas area)",University of Texas at Austin,4.2,"The analyst will be responsible for gathering information, analyzing, and developing refined data in order to more accurately uncover criminal activity or…",Austin,data analyst
,"$3,763 - $6,000 a month","Austin, TX 78701 (Downtown area)",OFFICE OF THE ATTORNEY GENERAL,4.0,"Ability to travel (including overnight travel) up to 5%.
Provide assistance to developers, systems analysts, or customers on systems and applications; provide…",Austin,data analyst
