title,salary,location,employer,employer_rating,summary,search_city,search_role
"Senior Finance Analyst, Digital & Marketing",,Cambridgeshire,Abcam,3.9,"Advanced excel skills and experience extracting and manipulating data from a variety of systems would be desirable.
Travel Yes, 5 % of the Time.",Cambridge,data analyst
Fp&A Finance Analyst (Fully-Qualified Management Accountant),,Saint Ives PE27,LINX,,"Day to day, the Finance Analyst will support the commercial, operations and senior management teams, providing insightful data analysis and recommendations that…",Cambridge,data analyst
(Sr) Centralised Monitoring Analyst - Emea,,Cambridgeshire•Remote,PPD,3.5,Demonstrated ability to maintain a high degree of confidentiality with clinical data and client's proprietary data.,Cambridge,data analyst
Reporting & Data Analytics Analyst,,Letchworth,Xerox,3.4,This position will also be providing direct support to Technical Service management at all levels for the development of data and reporting solutions while…,Cambridge,data analyst
Business Analyst 2,,Saffron Walden CB10 1XL,Charles River Laboratories,3.3,"Identify relevance, interpret business data to determine trend and forecast.
Develop processes to review and report on business data for senior management.",Cambridge,data analyst
Senior Business Intelligence Analyst,,Saint Ives PE27,LINX,,"Advanced knowledge of database structures, data lake, Azure data factory, database querying tools.
Collaborate with other Analysts and DBAs to ensure congruency…",Cambridge,data analyst
Business Intelligence Developer,,Barway CB7 5TZ,G's Group,3.2,"Experience with working with a range of data sources (structured/unstructured).
Undertake all aspects of BI project requirements gathering and data analysis,…",Cambridge,data analyst
Supervisory Budget Analyst Rpa 301246,"£34,690 a year",Alconbury and The Stukeleys,US Visiting Forces Local National Direct Hire,4.8,"Ability to gather facts, assemble and analyze data reflected in accounting reports, evaluate methods to accurately assess information, make sound decisions, and…",Cambridge,data analyst
Analyst/Medical Writer,"£33,000 a year",Cambridge,Costello Medical,,"A role in the Market Access division suits those who are passionate about patient access to healthcare and are fast-learners, with a strategic, problem solving…",Cambridge,data analyst
Principal Data Scientist,"£60,000 - £70,000 a year",Cambridge,Hobson Prior,3.0,"You will support template development for assays, the upload of data, the optimisation of graphical visualisations and building out functionality of the…",Cambridge,data scientist
Senior Researcher – Machine Learning (Cloud Storage Systems),,Cambridge,Microsoft,4.2,"In contrast to many ML applications, we co-develop the models along with the hardware that generates the data, which is also an ideal setting for supervised…",Cambridge,data scientist
"Full Time Opportunities, Cambridge Residency: Machine Learni...",,Cambridge,Microsoft,4.2,"In this role, you will be empowered to drive data-based innovation across the stack towards more intelligent communication systems.",Cambridge,data scientist
Data Scientist - Nlp,£450 - £600 a day,Cambridge,SoCode,,"Extensive experience as a data scientist.
Strong understanding of data engineering and modelling, and the relevant technologies used.",Cambridge,data scientist
,,Melbourn SG8 6HB,AstraZeneca,4.1,"Our data science platforms will support major AI initiatives such as clinical trial data analysis, knowledge graph analytics, patient safety systems, deep…",Cambridge,data scientist
Senior Machine Learning Researcher: Health Intelligence,,Cambridge,Microsoft,4.2,The ideal candidate will have experience with Deep Learning and have strong intellectual curiosity and passion to solve real-world problems in healthcare.,Cambridge,data scientist
Senior Applied Scientist - Machine Intelligence,,Cambridge,Microsoft,4.2,"This includes, for example, development of highly scalable research infrastructure, data handling, model development and resource management.",Cambridge,data scientist
Senior Researcher – Deep Learning On Structured Data,,Cambridge,Microsoft,4.2,"Develop machine learning models able to learn from vast volumes of structured data, competing with existing approaches based on Graph Neural Networks or…",Cambridge,data scientist
Principal Ai Scientist - Digital Drug Repositioning,,Cambridge CB2 8PA,AstraZeneca,4.1,Provide advanced data science expertise to multi-functional projects and drive delivery of data science solutions that drive value to AstraZeneca.,Cambridge,data scientist
Data Scientist Insights - App Marketing,,Cambridge,Booking.Com,3.7,"Performance Marketing department is looking for a savvy data scientist to join the App Marketing Analytics team.
Design tests for determining product value.",Cambridge,data scientist
Data Science Internship,,Cambridge,European Student Placement Agency (ESPA),,"Mentored throughout, you will join the talented team of R&D scientists and engineers to carry out data analysis, visualization and reporting related to the…",Cambridge,data scientist
Deep Learning Software Engineer,,Cambridgeshire,MathWorks,,"A researcher, domain expert, software developer, or professional with a strong technical background.
Steer all aspects of software development, including…",Cambridge,data scientist
Senior Research Engineer – Deep Learning For Molecular Model...,,Cambridge,Microsoft,4.2,"Develop and coordinate all engineering aspects as part of an ambitious, high-impact, research agenda in deep learning for chemistry and molecular dynamics,…",Cambridge,data scientist
Internship Opportunities: Cloud Infrastructure – Machine Lea...,,Cambridge,Microsoft,4.2,"During the internship you will work with an interdisciplinary team including computer scientists, optical scientists, industrial designers, electronic engineers…",Cambridge,data scientist
Senior Researcher - Privacy Preserving Nlp,,Cambridge,Microsoft,4.2,"Familiarity with techniques for ensuring data privacy and confidentiality such as differential privacy or other statistical notions of privacy including theory,…",Cambridge,data scientist
Business Analyst,"£50,000 - £60,000 a year",Cambridge,SoCode,,Our client is looking for an experienced Business Analyst to join their growing team and work on Developing and maintaining relationships with key business…,Cambridge,data analyst
Senior Business Analyst,,Cambridge CB4,FIS Global,3.4,"To succeed in this position you'll develop a deep understanding of our customers and market, undertaking analysis work to drive a data-driven approach to…",Cambridge,data analyst
Systems Analyst,"£39,000 - £42,000 a year",Stevenage,Page Personnel - UK,2.6,"Support the author royalty process including configuration setup, data reconciliations, SQL data updates to analyse book packages across individual books and…",Cambridge,data analyst
Business Analyst – Finance/Insurance-Outside Ir35,£280 - £300 a day,Cambridgeshire,Proactive IT,,"In addition, improve Finance processes and systems to increase quality of data, speed of systems set up and increase business productivity.",Cambridge,data analyst
,"£35,000 - £40,000 a year",Cambridge•Remote,Conspicuous,5.0,"Essential (MS Power BI, MS Excel).
Ability to operate under pressure.
Ability to work well in a team.
Analytical with good numeracy skills.",Cambridge,data analyst
Lead Business Analyst,,Cambridgeshire,GCS Recruitment Specialists Ltd,5.0,"Reporting with key data points.
I am currently looking for a Lead BA to join a key client in Cambridge.
You'll be working within the change team and will be…",Cambridge,data analyst
Senior Business Intelligence Analyst,£300 a day,Cambridgeshire•Remote,Eden Brown Synergy,4.6,"To quality check analyst data work and the reports.
To oversee delivery of reactive workloads on data requests, FOI queries, supporting the analysts and wider…",Cambridge,data analyst
Digital Marketing Analyst,"£23,000 - £25,000 a year",Stevenage,Lawrence Dean Recruitment,,"This isnt a creative marketing role, it needs someone data centric who looks at the why when it comes to results and is savvy with making online changes.",Cambridge,data analyst
Business Intelligence Specialist,,Barway CB7 5TZ,G's Group,3.2,"Experience with working with a range of data sources (SQL, Excel).
Undertake all aspects of BI project requirements gathering and data analysis, producing proof…",Cambridge,data analyst
Infrastructure Analyst – Storage And Data,,Cambridgeshire,Identifi Global,,"The Senior Analyst plays a key role in the Data Protect team.
Supporting the Principal Analyst and Data Protect Manager in inspiring a shared vision to…",Cambridge,data analyst
Senior Data Analyst,"£70,000 - £80,000 a year",England,Metrica Recruitment,,"Python experience of transforming data and building data pipelines.
Work with the team to understand their requirements, gather the data, clean the data, and…",Cambridge,data analyst
,£500 - £600 a day,England•Remote,Robert Half,3.9,"Working with internal teams to identify who owns the data/code and how to remediate.
Follow up user ID data security breaches (breaches in ID credentials in…",Cambridge,data analyst
,"£32,000 - £40,000 a year",England•Remote,Robert Half,3.9,"Assist in maintaining the data warehouse.
Assist in maintaining data mapping protocols and structure.
Take responsibility for the loading of data via Azure Data…",Cambridge,data analyst
Business And Digital Sales Analyst,,Letchworth,Clemence Rogers,,"Experience with large data sets, data modelling, or statistics.
Designs and executes analytic frameworks against business questions to turn data analysis…",Cambridge,data analyst
Business Systems Analyst,"£55,000 - £60,000 a year",Huntingdon PE29,Conspicuous,5.0,"Experience with the following: Master data management skills in tool set and data structures (customer/ supplier/ product/ route),.",Cambridge,data analyst
Senior Researcher - Privacy Preserving Nlp,,Cambridge,Microsoft,4.2,"Familiarity with techniques for ensuring data privacy and confidentiality such as differential privacy or other statistical notions of privacy including theory,…",Cambridge,data scientist
Contract Data Scientist – Sc Cleared,£530 a week,Cambridge,Searchability,4.3,As a contract Data Scientist you will be providing data engineering and data science guidance and supporting decisions on future technology pathways.,Cambridge,data scientist
