title,salary,location,employer,employer_rating,summary,search_city,search_role
Machine Learning Scientist - Deep Learning,,"Alameda, CA+1 location",Susquehanna International Group,3.8,"Role: Machine Learning Scientists Locations: Alameda, CA OR Philadelphia, PA We are looking for Machine Learning Scientists to join SIG’s growing ML group.…",San+Francisco,data scientist
Sr. Data Scientist,,"San Francisco, CA",LendingClub,3.6,Current Employees of LendingClub: Please apply via your internal Workday Account LendingClub Corporation (NYSE: LC) is the parent company of LendingClub Bank…,San+Francisco,data scientist
Data Scientist,,"San Francisco Bay Area, CA",FriendFinder Networks,2.7,*WHAT WE WANT* FriendFinder Networks is looking for a Data Scientist with the primary responsibility to query and analyze large disparate datasets looking for…,San+Francisco,data scientist
Senior Data Scientist (Natural Language Processing),,"San Francisco, CA 94104 (Financial District area)",Slate Technologies,,"Senior Data Scientist (Natural Language Processing) Slate Technologies is a Silicon Valley technology startup, bringing fresh minds and tools to the world of…",San+Francisco,data scientist
Data Scientist,,"San Francisco, CA",Bolt,4.0,"We are witnessing a massive shift of consumer presence from offline to online. With it, there is a need for technologies that enable online businesses to…",San+Francisco,data scientist
Machine Learning & Nlp Data Scientist,,"San Francisco, CA•Temporarily Remote",HANUMAYAMMA INNOVATIONS AND TECHNOLOGIES,,"Location: San Francisco / Fremont / Sacramento, California or remote due to COVID-19 We are looking for data science & machine learning (ML) engineer with…",San+Francisco,data scientist
,,"San Francisco, CA 94103 (South of Market area)+1 location•Remote",Cash App,3.6,"Company Description It all started with an idea at Block in 2013. Initially built to take the pain out of peer-to-peer payments, Cash App has gone from a…",San+Francisco,data scientist
Data Scientist Consultant,,"San Francisco, CA+7 locations",Accenture,4.0,"We are: Applied Intelligence, the people who love using data to tell a story. We’re also the world’s largest team of data scientists, data engineers, and…",San+Francisco,data scientist
Research Data Analyst,,"San Francisco, CA 94143 (Inner Sunset area)•Remote work available",University of California San Francisco,4.1,"Under the direct Principal Investigator (PI)’s supervision, the Research Data Analyst will work with the PI and the interdisciplinary research team on the…",San+Francisco,data scientist
Senior Data Scientist,,"San Francisco, CA•Temporarily Remote",MasterCard,4.1,"Our Purpose We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and…",San+Francisco,data scientist
"Data Scientist (Analytics) , Offering And Bundling (Remote)",,"San Francisco, CA+3 locations•Remote",Shipt,3.4,"At Shipt, we are transforming the grocery shopping experience and giving time back to consumers. Shipt shoppers handpick fresh groceries and household…",San+Francisco,data scientist
,,"San Francisco Bay Area, CA•Remote",Algonomy,,"Exceptional SQL skills to fetch necessary data from various sources.
Analyze large sets of data to derive business insights using appropriate analytical…",San+Francisco,data analyst
Data Analyst,,"San Francisco Bay Area, CA",Beshton Software,,"Identify trends in financial data and risk factors for businesses, process large amounts of collected data and make use of increased data points to increase…",San+Francisco,data analyst
