title,salary,location,employer,employer_rating,summary,search_city,search_role
"Data Scientist, Na Integrated Analytics (2022 New Grad – Tor...",,"Toronto, ON",Munich Re,4.0,Work with existing data science groups at Munich Re and collaborate with internal partners to leverage capabilities in big data technology.,Mississauga,data_scientist
Data Scientist - Canada,,"Toronto, ON",Shift Technology,,"Implementation of the data engineering, usually from client extracts to the insertion of the data in our data stores (SQL, ElasticSearch).",Mississauga,data_scientist
Data Scientist - Consultant/ Senior Consultant - Lighthouse,,"Toronto, ON",KPMG,3.9,"Architect the data platform models for scalability, repeatability and performance to build data solutions.
Perform quantitative analysis of data issues.",Mississauga,data_scientist
Data Scientist - Commercial Analytics,,"Toronto, ON•Remote",Veeva Systems,,"Collaborate with data engineers to access data and explain data requirements.
Execute statistical and data mining techniques (e.g. hypothesis testing, machine…",Mississauga,data_scientist
Data Analyst,,"Toronto, ON•Temporarily Remote",ThinkData Works,,"Conducting research to identify data sources and data products for specific client requirements.
Design and build data products.",Mississauga,data_scientist
Data Scientist,,"Oakville, ON•Remote",Geotab,3.0,As a Data Scientist your key area of responsibility will be to design and construct Geotab's data mining and model building processes from vast amounts of raw…,Mississauga,data_scientist
,"$65,174 - $91,119 a year","Toronto, ON",Ministry of Health,3.9,"You can provide input on development of guidelines and instructions to stakeholders in consideration of audit requirements, data confidentiality/sensitivity,…",Mississauga,data_analyst
Systems Analyst,,"Toronto, ON",SickKids,4.2,"Adding users, managing various data tables.
Ability to extract and organize data derived from various computer systems.
ITIL certified is a plus.",Mississauga,data_analyst
Data Analyst,"$70,688 a year","Toronto, ON",York University,4.2,"Reporting to the Executive Officer, the incumbent is responsible for updating, analyzing and reporting on day-to-day performance of various data elements, such…",Mississauga,data_analyst
,,"Toronto, ON",Altus Group,2.6,Job Category: Data Solutions Opportunity Awaits at Altus Group! Come realize your potential at Altus Group! Altus Group is committed to fostering an…,Mississauga,data_analyst
,,"Toronto, ON+2 locations","AMZN CAN Fulfillment Svcs, ULC",3.5,"2+ years relevant experience in a business analyst, growth analyst, or data analyst role.
Support the data and reporting structure at Veeqo, working with other…",Mississauga,data_analyst
,,"Toronto, ON",Scotiabank,3.9,"Maintain the intake of Sales data requests and action on their own when appropriate.
This team provides GBP Trade Sales with robust analytics and reporting to…",Mississauga,data_analyst
"Analyst, Analytics & Insights",,"Toronto, ON",Equitable Bank,4.1,"Present key insights and recommendations based on research and data analysis.
Use SQL to source necessary data for ongoing understanding of customer behaviour…",Mississauga,data_analyst
,,"Toronto, ON",DBRS,3.5,"Developing insights on large scale data, performing ad-hoc data cleaning and statistical analysis as needed.
Skilled in Tableau or Power BI (data visualization…",Mississauga,data_analyst
Marketing Data Analyst,,"Toronto, ON",TrackDDB,,Ensure the integrity of analytics data by ensuring policies around data governance and working with agency and client teams to provide tools and training.,Mississauga,data_analyst
Data Analyst,,"Oakville, ON•Remote",Geotab,3.0,"Familiar with data warehousing, data mining, and data mapping.
Experience working closely with business analysts to arrive at data solutions.",Mississauga,data_analyst
,,"Mississauga, ON",Canadian Pie,,"Train and develop other software analysts.
Overseeing implementation of a new system including data migration;",Mississauga,data_analyst
"Data Engineering Analyst, Data Management",,"Brampton, ON",Loblaw Companies Limited,3.5,Accommodation is available upon request for applicants with disabilities in the recruitment and assessment process and when hired.,Mississauga,data_analyst
,,"Mississauga, ON",SGS,3.6,"Prepare reports and record data in timely manner.
Performing routine analytical testing of pharmaceutical products in accordance with client work order…",Mississauga,data_analyst
,,"Mississauga, ON•Remote",General Mills,3.9,Synthesize knowledge across many data sources to identify and communicate the most compelling insights that will lead to business growth.,Mississauga,data_analyst
,,"Toronto, ON",Capital One,3.9,"Experience in basic coding and/or data visualization (e.g. SQL, Python, Tableau, QuickSight).
You’ll spend time gathering and visualizing data, storytelling…",Mississauga,data_analyst
Data Scientist,,"Toronto, ON",Spin Master Ltd,3.4,"Develop custom data models and algorithms to apply to data sets.
Experience presenting data for stakeholders using best practices for data visualization.",Mississauga,data_scientist
Principal Research Data Scientist,,"Toronto, ON",Vanguard,3.7,"Mentors and develops junior data scientists and analysts.
Identifies and diagnoses data inconsistencies and errors, documents data assumptions, and forages to…",Mississauga,data_scientist
Staff Data Scientist,,"Toronto, ON",Loblaw Digital,2.8,"You enjoy the data-centric parts of solving problems.
We aim to build production-ready solutions, and while we don’t expect data scientists to be systems…",Mississauga,data_scientist
Data Scientist 4,,"Toronto, ON",Oracle,3.8,"Strong communication, and ability to explain difficult technical topics (especially causal topics) to everyone from data scientists to engineers to business…",Mississauga,data_scientist
Data Scientist,,"Greater Toronto Area, ON",Validere Technologies,,"Build algorithms and data infrastructure to optimize clients’ operations.
Ability to leverage disparate data sources (i.e SQL, CSV, APIs ).",Mississauga,data_scientist
"Senior Data Scientist (Toronto, On)",,"Toronto, ON•Remote",SSENSE,3.0,"Coach more junior data scientists on best practices and machine learning solution design.
Contribute to data mining architecture, modeling standards and data…",Mississauga,data_scientist
Data Scientist,,"Etobicoke, ON",Motusbank,,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as smart meters and…",Mississauga,data_scientist
Data Scientist / Senior Data Scientist,,"Toronto, ON•Remote",StackAdapt,4.5,"Implement a data analysis framework to analyze and test models effectively.
Be able to test results using historical data and optimize efficiently in production…",Mississauga,data_scientist
,,"Toronto, ON",Affinity.co,,"Uphold high standards of data ethics and the responsible use of data.
Effectively visualize data in a meaningful and informative way.",Mississauga,data_scientist
Data Scientist (Product Analytics),,"Toronto, ON","LotusFlare, Inc.",,"Candidate must have the ability to independently build data pipelines, develop data models, and recommend growth strategies to product and executive teams.",Mississauga,data_scientist
Sr. Data Scientist,,"Mississauga, ON",Cognizant Technology Solutions,3.9,"With the power to apply artificial intelligence and data science to business decisions via enterprise data management solutions, we help leading companies…",Mississauga,data_scientist
"Data Scientist, Omnia Ai",,"Toronto, ON",Deloitte,4.0,"Ability to work with data with significant ambiguity, develop creative approaches to analytical problems, and interpret data and results from a business…",Mississauga,data_scientist
